Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00008679,PROD00008679,USER00008679,2023-06-02,2024-02-26,Toys,451.31,1,Wrong item,Returned,269.0,46,Female,City1,Debit Card,Next-Day,30.89
ORD00008680,PROD00008680,USER00008680,2023-06-21,2023-09-07,Toys,189.07,4,Changed mind,Returned,78.0,53,Female,City31,Credit Card,Standard,38.89
ORD00008681,PROD00008681,USER00008681,2024-03-18,2024-09-15,Clothing,147.57,5,Wrong item,Returned,181.0,59,Male,City23,Debit Card,Next-Day,21.96
ORD00008685,PROD00008685,USER00008685,2023-06-01,2024-08-12,Books,239.82,2,Not as described,Returned,438.0,28,Male,City71,Debit Card,Next-Day,24.87
ORD00008689,PROD00008689,USER00008689,2023-10-10,2024-02-05,Toys,233.94,2,Wrong item,Returned,118.0,49,Male,City7,PayPal,Standard,22.17
ORD00008694,PROD00008694,USER00008694,2023-09-12,2024-03-12,Clothing,228.68,5,Defective,Returned,182.0,37,Male,City100,Debit Card,Standard,0.59
ORD00008696,PROD00008696,USER00008696,2023-08-05,2024-05-13,Clothing,347.5,5,Not as described,Returned,282.0,23,Female,City91,Credit Card,Express,18.25
ORD00008698,PROD00008698,USER00008698,2023-06-13,2023-12-04,Clothing,309.16,5,Changed mind,Returned,174.0,27,Male,City32,Debit Card,Standard,30.98
ORD00008700,PROD00008700,USER00008700,2023-06-19,2024-10-22,Clothing,37.74,3,Defective,Returned,491.0,36,Female,City57,Gift Card,Standard,33.43
ORD00008706,PROD00008706,USER00008706,2023-01-17,2024-12-30,Books,79.59,4,Defective,Returned,713.0,68,Female,City85,Credit Card,Standard,2.26
ORD00008710,PROD00008710,USER00008710,2023-06-22,2024-05-24,Home,328.84,1,Wrong item,Returned,337.0,41,Female,City3,PayPal,Standard,7.49
ORD00008711,PROD00008711,USER00008711,2023-11-17,2024-11-11,Toys,440.71,1,Not as described,Returned,360.0,51,Female,City80,Debit Card,Express,8.24
ORD00008714,PROD00008714,USER00008714,2023-07-02,2024-01-01,Toys,114.62,1,Changed mind,Returned,183.0,21,Female,City61,Gift Card,Express,18.7
ORD00008719,PROD00008719,USER00008719,2024-05-23,2024-08-19,Toys,379.51,3,Defective,Returned,88.0,41,Male,City14,PayPal,Express,11.88
ORD00008720,PROD00008720,USER00008720,2023-04-24,2024-10-07,Electronics,391.68,3,Changed mind,Returned,532.0,54,Female,City62,Debit Card,Express,26.37
ORD00008721,PROD00008721,USER00008721,2023-01-06,2023-11-24,Home,258.62,4,Not as described,Returned,322.0,60,Female,City90,Gift Card,Standard,2.23
ORD00008730,PROD00008730,USER00008730,2023-07-28,2024-08-29,Books,286.56,2,Wrong item,Returned,398.0,31,Female,City88,Debit Card,Next-Day,25.79
ORD00008733,PROD00008733,USER00008733,2023-07-21,2023-12-01,Clothing,253.96,1,Changed mind,Returned,133.0,52,Female,City26,Credit Card,Next-Day,42.09
ORD00008740,PROD00008740,USER00008740,2024-04-08,2024-07-26,Electronics,79.44,5,Changed mind,Returned,109.0,69,Female,City9,Debit Card,Express,20.67
ORD00008743,PROD00008743,USER00008743,2023-04-29,2024-05-04,Electronics,459.5,5,Defective,Returned,371.0,33,Female,City8,Credit Card,Express,31.1
ORD00008744,PROD00008744,USER00008744,2023-06-29,2024-12-08,Home,492.3,3,Wrong item,Returned,528.0,58,Male,City1,PayPal,Next-Day,13.08
ORD00008754,PROD00008754,USER00008754,2023-02-19,2024-12-25,Clothing,498.63,5,Defective,Returned,675.0,62,Male,City25,Credit Card,Express,35.47
ORD00008757,PROD00008757,USER00008757,2023-03-03,2024-08-18,Electronics,36.76,5,Not as described,Returned,534.0,66,Female,City35,Gift Card,Standard,6.24
ORD00008769,PROD00008769,USER00008769,2023-04-10,2024-01-18,Toys,295.73,5,Not as described,Returned,283.0,21,Female,City22,Gift Card,Next-Day,39.77
ORD00008772,PROD00008772,USER00008772,2023-08-18,2024-08-13,Books,131.3,3,Wrong item,Returned,361.0,47,Female,City36,Debit Card,Next-Day,15.74
ORD00008774,PROD00008774,USER00008774,2023-05-26,2024-06-21,Books,183.12,5,Not as described,Returned,392.0,38,Female,City15,Credit Card,Express,18.52
ORD00008787,PROD00008787,USER00008787,2024-04-07,2024-09-02,Electronics,38.35,2,Wrong item,Returned,148.0,61,Male,City36,Gift Card,Standard,29.23
ORD00008789,PROD00008789,USER00008789,2023-09-25,2024-07-03,Home,139.85,4,Not as described,Returned,282.0,41,Male,City86,Debit Card,Next-Day,30.88
ORD00008790,PROD00008790,USER00008790,2023-12-17,2024-09-07,Electronics,226.73,3,Defective,Returned,265.0,54,Male,City22,Gift Card,Standard,36.14
ORD00008792,PROD00008792,USER00008792,2023-12-14,2024-06-16,Electronics,481.25,1,Changed mind,Returned,185.0,23,Female,City5,Gift Card,Next-Day,24.17
ORD00008793,PROD00008793,USER00008793,2024-03-12,2024-11-10,Electronics,217.88,1,Not as described,Returned,243.0,66,Male,City78,PayPal,Standard,21.74
ORD00008798,PROD00008798,USER00008798,2024-05-04,2024-10-11,Electronics,426.96,2,Defective,Returned,160.0,33,Female,City68,Debit Card,Express,47.81
ORD00008799,PROD00008799,USER00008799,2023-12-24,2024-07-01,Toys,107.51,4,Wrong item,Returned,190.0,39,Male,City42,Gift Card,Express,3.56
ORD00008803,PROD00008803,USER00008803,2024-03-14,2024-12-15,Toys,282.93,2,Wrong item,Returned,276.0,41,Female,City63,Gift Card,Next-Day,34.43
ORD00008815,PROD00008815,USER00008815,2023-09-09,2024-12-15,Clothing,207.19,2,Defective,Returned,463.0,32,Female,City59,Gift Card,Next-Day,35.86
ORD00008818,PROD00008818,USER00008818,2023-02-03,2023-06-08,Books,21.47,1,Changed mind,Returned,125.0,60,Female,City64,Credit Card,Standard,26.57
ORD00008831,PROD00008831,USER00008831,2023-07-29,2024-04-10,Clothing,469.19,3,Wrong item,Returned,256.0,62,Male,City76,PayPal,Express,27.86
ORD00008836,PROD00008836,USER00008836,2024-03-28,2024-04-05,Books,231.96,2,Defective,Returned,8.0,30,Male,City82,Credit Card,Next-Day,32.69
ORD00008839,PROD00008839,USER00008839,2023-08-29,2024-10-31,Books,330.63,2,Wrong item,Returned,429.0,67,Female,City85,Debit Card,Express,48.87
ORD00008842,PROD00008842,USER00008842,2024-03-26,2024-12-22,Toys,53.96,3,Not as described,Returned,271.0,37,Male,City92,Debit Card,Standard,23.96
ORD00008845,PROD00008845,USER00008845,2023-08-05,2024-03-01,Clothing,356.41,5,Changed mind,Returned,209.0,31,Male,City79,Credit Card,Standard,35.02
ORD00008846,PROD00008846,USER00008846,2023-07-20,2024-08-29,Toys,180.82,2,Changed mind,Returned,406.0,68,Male,City55,Gift Card,Express,40.75
ORD00008847,PROD00008847,USER00008847,2023-01-23,2024-07-02,Books,60.72,3,Wrong item,Returned,526.0,42,Male,City43,Credit Card,Express,27.31
ORD00008851,PROD00008851,USER00008851,2024-02-21,2024-11-17,Toys,437.96,5,Changed mind,Returned,270.0,58,Male,City3,Debit Card,Standard,21.39
ORD00008855,PROD00008855,USER00008855,2023-03-02,2023-10-16,Books,219.09,5,Defective,Returned,228.0,49,Male,City1,Credit Card,Next-Day,18.66
ORD00008857,PROD00008857,USER00008857,2024-09-16,2024-12-02,Clothing,15.27,5,Defective,Returned,77.0,42,Female,City18,PayPal,Standard,43.36
ORD00008862,PROD00008862,USER00008862,2024-02-24,2024-11-04,Toys,261.85,2,Wrong item,Returned,254.0,51,Female,City45,Debit Card,Next-Day,39.23
ORD00008867,PROD00008867,USER00008867,2023-05-16,2024-10-01,Clothing,174.28,3,Not as described,Returned,504.0,69,Male,City4,Debit Card,Next-Day,2.82
ORD00008869,PROD00008869,USER00008869,2023-12-30,2024-03-26,Electronics,210.0,2,Not as described,Returned,87.0,60,Female,City15,Gift Card,Standard,22.92
ORD00008873,PROD00008873,USER00008873,2024-11-22,2024-11-26,Home,279.54,2,Changed mind,Returned,4.0,59,Female,City26,PayPal,Standard,8.76
ORD00008874,PROD00008874,USER00008874,2024-03-17,2024-12-14,Home,331.75,2,Defective,Returned,272.0,27,Male,City74,Gift Card,Next-Day,47.59
ORD00008878,PROD00008878,USER00008878,2023-03-30,2023-07-04,Books,37.18,5,Wrong item,Returned,96.0,65,Male,City1,Debit Card,Standard,46.86
ORD00008880,PROD00008880,USER00008880,2023-02-26,2023-04-26,Home,286.56,5,Defective,Returned,59.0,56,Female,City76,PayPal,Standard,32.16
ORD00008881,PROD00008881,USER00008881,2023-05-14,2023-07-23,Books,332.58,3,Wrong item,Returned,70.0,31,Male,City37,Gift Card,Express,42.74
ORD00008889,PROD00008889,USER00008889,2023-06-12,2024-06-07,Electronics,489.53,3,Defective,Returned,361.0,58,Female,City97,Debit Card,Next-Day,40.6
ORD00008900,PROD00008900,USER00008900,2023-09-09,2024-09-16,Toys,442.02,5,Not as described,Returned,373.0,40,Female,City53,PayPal,Standard,16.17
ORD00008901,PROD00008901,USER00008901,2024-04-08,2024-09-30,Books,288.5,3,Not as described,Returned,175.0,30,Female,City84,Debit Card,Express,5.19
ORD00008912,PROD00008912,USER00008912,2023-06-18,2024-06-13,Home,189.99,4,Not as described,Returned,361.0,19,Female,City44,Debit Card,Standard,40.07
ORD00008914,PROD00008914,USER00008914,2023-05-18,2023-08-01,Home,164.07,5,Changed mind,Returned,75.0,58,Female,City50,Gift Card,Next-Day,11.34
ORD00008920,PROD00008920,USER00008920,2024-03-15,2024-08-16,Clothing,87.67,5,Defective,Returned,154.0,58,Male,City64,Debit Card,Next-Day,35.4
ORD00008921,PROD00008921,USER00008921,2023-05-02,2023-11-30,Clothing,335.48,4,Not as described,Returned,212.0,52,Male,City4,Gift Card,Standard,44.97
ORD00008922,PROD00008922,USER00008922,2023-07-21,2023-12-12,Electronics,137.69,4,Wrong item,Returned,144.0,55,Male,City49,PayPal,Express,0.52
ORD00008926,PROD00008926,USER00008926,2024-08-11,2024-10-01,Books,483.3,1,Wrong item,Returned,51.0,46,Female,City64,Gift Card,Express,42.94
ORD00008927,PROD00008927,USER00008927,2023-05-31,2023-06-24,Clothing,474.9,1,Not as described,Returned,24.0,53,Male,City70,Debit Card,Standard,27.49
ORD00008930,PROD00008930,USER00008930,2023-04-24,2024-10-18,Books,171.48,1,Wrong item,Returned,543.0,28,Female,City19,Credit Card,Standard,21.86
ORD00008932,PROD00008932,USER00008932,2023-01-16,2024-04-23,Books,124.36,1,Changed mind,Returned,463.0,57,Female,City8,Credit Card,Express,15.08
ORD00008935,PROD00008935,USER00008935,2024-06-03,2024-10-26,Clothing,496.1,3,Not as described,Returned,145.0,42,Female,City43,Debit Card,Standard,41.01
ORD00008942,PROD00008942,USER00008942,2023-03-27,2024-06-11,Electronics,479.49,5,Defective,Returned,442.0,44,Male,City63,PayPal,Express,26.68
ORD00008945,PROD00008945,USER00008945,2024-08-20,2024-10-25,Clothing,175.11,1,Wrong item,Returned,66.0,41,Female,City24,Debit Card,Standard,18.58
ORD00008948,PROD00008948,USER00008948,2023-08-27,2024-05-17,Home,198.84,2,Wrong item,Returned,264.0,39,Female,City24,Gift Card,Next-Day,15.01
ORD00008950,PROD00008950,USER00008950,2024-03-28,2024-09-15,Toys,44.86,4,Changed mind,Returned,171.0,39,Male,City97,PayPal,Express,14.0
ORD00008952,PROD00008952,USER00008952,2024-05-12,2024-07-13,Toys,313.77,2,Changed mind,Returned,62.0,37,Male,City57,Credit Card,Next-Day,39.08
ORD00008954,PROD00008954,USER00008954,2023-04-02,2023-08-11,Home,466.63,3,Wrong item,Returned,131.0,48,Female,City47,Debit Card,Express,40.39
ORD00008955,PROD00008955,USER00008955,2023-03-04,2024-12-18,Electronics,34.0,1,Defective,Returned,655.0,36,Female,City11,Gift Card,Next-Day,24.26
ORD00008964,PROD00008964,USER00008964,2023-10-14,2023-10-22,Books,473.62,4,Defective,Returned,8.0,38,Female,City35,Credit Card,Next-Day,7.75
ORD00008973,PROD00008973,USER00008973,2024-06-18,2024-11-28,Home,430.38,2,Defective,Returned,163.0,41,Male,City51,PayPal,Next-Day,38.05
ORD00008983,PROD00008983,USER00008983,2023-10-13,2024-11-15,Books,359.57,3,Wrong item,Returned,399.0,52,Female,City69,Credit Card,Next-Day,15.31
ORD00008986,PROD00008986,USER00008986,2023-07-04,2024-07-07,Electronics,173.3,5,Wrong item,Returned,369.0,20,Female,City8,Debit Card,Express,20.72
ORD00008988,PROD00008988,USER00008988,2023-03-05,2024-11-13,Toys,284.82,4,Wrong item,Returned,619.0,36,Male,City54,Gift Card,Express,38.18
ORD00008993,PROD00008993,USER00008993,2023-01-01,2024-07-13,Books,125.79,1,Not as described,Returned,559.0,52,Male,City1,Credit Card,Express,47.83
ORD00008994,PROD00008994,USER00008994,2024-08-30,2024-12-24,Clothing,107.64,2,Wrong item,Returned,116.0,29,Female,City92,Gift Card,Next-Day,27.42
ORD00008995,PROD00008995,USER00008995,2024-04-19,2024-10-10,Electronics,122.43,3,Not as described,Returned,174.0,32,Female,City20,PayPal,Express,12.15
ORD00008999,PROD00008999,USER00008999,2023-03-25,2023-06-08,Books,441.33,4,Changed mind,Returned,75.0,63,Female,City7,Credit Card,Next-Day,49.97
ORD00009000,PROD00009000,USER00009000,2024-04-05,2024-05-25,Electronics,487.96,4,Defective,Returned,50.0,36,Female,City24,Credit Card,Express,12.02
ORD00009010,PROD00009010,USER00009010,2024-05-08,2024-06-26,Electronics,267.44,2,Wrong item,Returned,49.0,56,Female,City62,PayPal,Standard,39.94
ORD00009016,PROD00009016,USER00009016,2023-06-14,2024-02-13,Electronics,68.59,2,Defective,Returned,244.0,50,Male,City4,Gift Card,Standard,47.08
ORD00009018,PROD00009018,USER00009018,2023-02-22,2024-02-10,Home,335.57,5,Changed mind,Returned,353.0,43,Male,City85,Credit Card,Express,26.11
ORD00009019,PROD00009019,USER00009019,2024-01-25,2024-03-25,Home,395.65,5,Changed mind,Returned,60.0,52,Female,City83,Credit Card,Express,35.6
ORD00009022,PROD00009022,USER00009022,2023-07-21,2023-12-27,Toys,324.64,5,Defective,Returned,159.0,68,Female,City46,Gift Card,Next-Day,33.1
ORD00009023,PROD00009023,USER00009023,2023-09-14,2023-11-08,Clothing,193.47,5,Defective,Returned,55.0,65,Male,City100,Gift Card,Express,9.03
ORD00009024,PROD00009024,USER00009024,2023-05-27,2024-03-23,Clothing,462.49,1,Not as described,Returned,301.0,48,Male,City63,Gift Card,Standard,44.33
ORD00009027,PROD00009027,USER00009027,2023-07-23,2024-01-12,Home,145.0,5,Changed mind,Returned,173.0,53,Female,City5,Credit Card,Next-Day,14.44
ORD00009028,PROD00009028,USER00009028,2023-11-01,2024-11-16,Toys,50.65,3,Defective,Returned,381.0,29,Male,City83,Credit Card,Next-Day,1.76
ORD00009032,PROD00009032,USER00009032,2023-03-26,2024-09-18,Clothing,309.9,1,Defective,Returned,542.0,61,Female,City61,Credit Card,Standard,35.49
ORD00009039,PROD00009039,USER00009039,2023-01-14,2024-11-02,Electronics,133.31,5,Defective,Returned,658.0,29,Male,City57,Credit Card,Standard,38.4
ORD00009040,PROD00009040,USER00009040,2023-05-10,2024-02-03,Electronics,86.01,3,Not as described,Returned,269.0,65,Female,City59,Debit Card,Standard,46.01
ORD00009042,PROD00009042,USER00009042,2023-03-18,2023-12-27,Electronics,163.16,4,Not as described,Returned,284.0,43,Female,City12,Debit Card,Standard,2.37
ORD00009046,PROD00009046,USER00009046,2023-07-29,2024-08-13,Home,474.42,4,Changed mind,Returned,381.0,36,Female,City43,Credit Card,Next-Day,46.79
ORD00009048,PROD00009048,USER00009048,2023-02-11,2024-02-21,Toys,152.15,4,Not as described,Returned,375.0,48,Male,City88,PayPal,Standard,41.74
ORD00009061,PROD00009061,USER00009061,2023-05-01,2024-08-09,Home,18.41,1,Changed mind,Returned,466.0,63,Male,City5,Gift Card,Express,22.82
ORD00009062,PROD00009062,USER00009062,2023-07-16,2024-05-28,Electronics,34.28,2,Changed mind,Returned,317.0,20,Male,City76,Gift Card,Standard,15.91
ORD00009073,PROD00009073,USER00009073,2023-10-20,2024-08-16,Electronics,499.18,4,Changed mind,Returned,301.0,63,Male,City97,Credit Card,Next-Day,30.37
ORD00009076,PROD00009076,USER00009076,2023-05-13,2023-06-13,Clothing,266.88,1,Changed mind,Returned,31.0,69,Female,City60,Credit Card,Express,12.19
ORD00009077,PROD00009077,USER00009077,2024-09-22,2024-10-29,Toys,495.4,1,Not as described,Returned,37.0,62,Male,City100,Debit Card,Next-Day,32.08
ORD00009080,PROD00009080,USER00009080,2023-03-27,2023-10-30,Books,481.13,2,Changed mind,Returned,217.0,57,Female,City91,Credit Card,Standard,32.88
ORD00009088,PROD00009088,USER00009088,2024-09-11,2024-11-09,Books,450.89,4,Not as described,Returned,59.0,59,Male,City47,Gift Card,Express,49.44
ORD00009092,PROD00009092,USER00009092,2024-04-07,2024-10-15,Books,55.73,5,Defective,Returned,191.0,57,Female,City82,Credit Card,Express,43.24
ORD00009097,PROD00009097,USER00009097,2023-11-16,2023-12-03,Toys,320.06,3,Wrong item,Returned,17.0,54,Male,City94,Debit Card,Next-Day,46.39
ORD00009101,PROD00009101,USER00009101,2023-05-05,2024-02-02,Electronics,167.52,2,Defective,Returned,273.0,29,Female,City67,PayPal,Standard,40.64
ORD00009109,PROD00009109,USER00009109,2023-05-02,2024-08-08,Books,329.56,4,Wrong item,Returned,464.0,70,Male,City42,Gift Card,Next-Day,6.21
ORD00009110,PROD00009110,USER00009110,2023-08-17,2024-12-22,Toys,184.18,4,Defective,Returned,493.0,26,Female,City97,Credit Card,Express,30.69
ORD00009114,PROD00009114,USER00009114,2023-03-31,2024-08-15,Toys,484.19,3,Wrong item,Returned,503.0,61,Male,City23,Debit Card,Standard,37.85
ORD00009120,PROD00009120,USER00009120,2023-06-29,2024-05-01,Clothing,209.05,4,Changed mind,Returned,307.0,42,Male,City38,PayPal,Standard,31.8
ORD00009122,PROD00009122,USER00009122,2023-01-23,2023-01-31,Electronics,319.45,3,Defective,Returned,8.0,66,Male,City92,PayPal,Next-Day,0.7
ORD00009123,PROD00009123,USER00009123,2023-03-18,2023-06-11,Home,496.9,4,Defective,Returned,85.0,48,Male,City43,Credit Card,Standard,14.59
ORD00009127,PROD00009127,USER00009127,2024-10-22,2024-12-05,Books,114.86,4,Defective,Returned,44.0,47,Female,City95,Credit Card,Next-Day,13.82
ORD00009128,PROD00009128,USER00009128,2024-07-25,2024-12-28,Clothing,36.6,3,Changed mind,Returned,156.0,68,Female,City71,Gift Card,Next-Day,19.15
ORD00009129,PROD00009129,USER00009129,2023-11-08,2024-06-15,Home,476.91,2,Wrong item,Returned,220.0,41,Male,City66,PayPal,Express,23.54
ORD00009132,PROD00009132,USER00009132,2023-03-21,2024-10-27,Books,255.77,5,Wrong item,Returned,586.0,54,Male,City77,PayPal,Standard,17.6
ORD00009133,PROD00009133,USER00009133,2023-05-12,2024-04-29,Electronics,466.7,4,Defective,Returned,353.0,41,Female,City61,Credit Card,Next-Day,9.51
ORD00009135,PROD00009135,USER00009135,2023-06-04,2024-12-25,Books,416.63,1,Not as described,Returned,570.0,47,Female,City100,PayPal,Standard,7.22
ORD00009146,PROD00009146,USER00009146,2023-03-18,2023-08-05,Clothing,422.15,1,Changed mind,Returned,140.0,28,Male,City24,Debit Card,Next-Day,32.82
ORD00009150,PROD00009150,USER00009150,2023-06-14,2024-07-08,Toys,409.24,4,Wrong item,Returned,390.0,30,Female,City99,PayPal,Express,14.81
ORD00009152,PROD00009152,USER00009152,2023-09-02,2023-09-16,Electronics,249.95,3,Not as described,Returned,14.0,62,Female,City30,Debit Card,Standard,2.16
ORD00009160,PROD00009160,USER00009160,2023-03-16,2024-05-02,Home,118.46,2,Wrong item,Returned,413.0,34,Female,City15,Debit Card,Standard,16.62
ORD00009162,PROD00009162,USER00009162,2024-07-08,2024-11-04,Clothing,183.95,2,Not as described,Returned,119.0,23,Male,City24,PayPal,Next-Day,17.02
ORD00009168,PROD00009168,USER00009168,2023-08-12,2024-06-03,Clothing,265.04,4,Changed mind,Returned,296.0,26,Male,City79,Credit Card,Standard,29.53
ORD00009179,PROD00009179,USER00009179,2024-06-17,2024-08-08,Electronics,283.29,3,Not as described,Returned,52.0,66,Female,City88,Gift Card,Next-Day,26.58
ORD00009181,PROD00009181,USER00009181,2024-07-19,2024-12-18,Toys,297.08,2,Changed mind,Returned,152.0,57,Male,City86,PayPal,Express,20.46
ORD00009185,PROD00009185,USER00009185,2023-03-10,2023-06-10,Electronics,316.6,3,Changed mind,Returned,92.0,39,Male,City37,Gift Card,Standard,1.85
ORD00009186,PROD00009186,USER00009186,2023-02-22,2023-08-01,Books,12.49,4,Not as described,Returned,160.0,56,Female,City66,PayPal,Next-Day,26.93
ORD00009188,PROD00009188,USER00009188,2023-06-12,2024-06-23,Home,210.79,1,Not as described,Returned,377.0,61,Female,City96,Debit Card,Next-Day,25.04
ORD00009189,PROD00009189,USER00009189,2023-04-03,2024-09-16,Books,331.32,2,Defective,Returned,532.0,34,Male,City16,PayPal,Express,37.5
ORD00009193,PROD00009193,USER00009193,2023-01-20,2024-05-04,Home,63.29,1,Not as described,Returned,470.0,48,Female,City87,Credit Card,Next-Day,39.2
ORD00009195,PROD00009195,USER00009195,2023-11-19,2024-08-07,Books,353.7,5,Defective,Returned,262.0,19,Female,City93,Credit Card,Express,47.73
ORD00009196,PROD00009196,USER00009196,2023-01-02,2023-03-24,Electronics,462.4,3,Wrong item,Returned,81.0,38,Male,City69,PayPal,Express,39.78
ORD00009197,PROD00009197,USER00009197,2023-01-15,2023-01-24,Electronics,157.25,4,Defective,Returned,9.0,47,Female,City24,Debit Card,Standard,47.06
ORD00009221,PROD00009221,USER00009221,2024-05-09,2024-10-29,Electronics,367.49,4,Not as described,Returned,173.0,31,Male,City2,PayPal,Standard,5.04
ORD00009244,PROD00009244,USER00009244,2023-08-23,2023-10-19,Electronics,55.17,1,Wrong item,Returned,57.0,35,Male,City72,Credit Card,Standard,25.56
ORD00009246,PROD00009246,USER00009246,2023-01-18,2024-08-12,Home,392.33,5,Wrong item,Returned,572.0,47,Male,City50,Debit Card,Express,13.81
ORD00009248,PROD00009248,USER00009248,2024-06-10,2024-10-14,Home,406.03,5,Defective,Returned,126.0,38,Male,City68,Debit Card,Express,22.75
ORD00009250,PROD00009250,USER00009250,2023-09-11,2024-09-07,Clothing,422.33,4,Wrong item,Returned,362.0,39,Male,City94,Gift Card,Next-Day,42.65
ORD00009255,PROD00009255,USER00009255,2024-03-07,2024-04-18,Electronics,225.9,1,Not as described,Returned,42.0,23,Female,City10,PayPal,Standard,47.89
ORD00009256,PROD00009256,USER00009256,2024-04-24,2024-07-06,Toys,160.18,3,Wrong item,Returned,73.0,47,Male,City18,Debit Card,Standard,19.94
ORD00009259,PROD00009259,USER00009259,2023-01-07,2024-07-26,Toys,322.95,3,Not as described,Returned,566.0,54,Female,City12,Credit Card,Standard,7.17
ORD00009260,PROD00009260,USER00009260,2023-06-20,2024-12-30,Electronics,163.42,3,Not as described,Returned,559.0,35,Female,City38,Credit Card,Standard,40.86
ORD00009264,PROD00009264,USER00009264,2023-04-20,2024-08-07,Home,386.68,4,Defective,Returned,475.0,22,Male,City43,PayPal,Standard,5.12
ORD00009266,PROD00009266,USER00009266,2024-05-03,2024-06-03,Books,45.47,5,Wrong item,Returned,31.0,66,Male,City55,Debit Card,Express,46.58
ORD00009267,PROD00009267,USER00009267,2023-05-26,2024-08-15,Toys,151.06,3,Not as described,Returned,447.0,52,Male,City71,Debit Card,Express,2.04
ORD00009274,PROD00009274,USER00009274,2024-01-31,2024-02-15,Electronics,81.86,3,Wrong item,Returned,15.0,70,Male,City10,Gift Card,Standard,18.81
ORD00009279,PROD00009279,USER00009279,2023-03-22,2024-05-12,Clothing,11.6,2,Not as described,Returned,417.0,43,Female,City17,Credit Card,Next-Day,3.34
ORD00009280,PROD00009280,USER00009280,2023-01-02,2023-02-05,Home,54.26,2,Not as described,Returned,34.0,69,Female,City15,Credit Card,Express,3.08
ORD00009281,PROD00009281,USER00009281,2024-02-29,2024-06-09,Toys,252.08,4,Defective,Returned,101.0,53,Male,City79,Credit Card,Next-Day,49.29
ORD00009284,PROD00009284,USER00009284,2024-04-22,2024-05-08,Books,154.95,1,Wrong item,Returned,16.0,66,Male,City65,Credit Card,Next-Day,28.54
ORD00009285,PROD00009285,USER00009285,2024-06-03,2024-07-26,Books,397.16,3,Not as described,Returned,53.0,60,Male,City26,Credit Card,Next-Day,42.41
ORD00009287,PROD00009287,USER00009287,2023-10-27,2024-01-12,Toys,439.32,5,Not as described,Returned,77.0,43,Female,City50,Debit Card,Next-Day,41.09
ORD00009292,PROD00009292,USER00009292,2023-07-08,2023-08-28,Books,253.45,1,Changed mind,Returned,51.0,26,Female,City82,PayPal,Standard,29.51
ORD00009295,PROD00009295,USER00009295,2023-04-09,2024-12-02,Books,107.11,5,Defective,Returned,603.0,26,Male,City6,PayPal,Express,11.83
ORD00009300,PROD00009300,USER00009300,2023-06-17,2024-03-02,Clothing,176.45,1,Wrong item,Returned,259.0,23,Female,City85,PayPal,Express,0.66
ORD00009304,PROD00009304,USER00009304,2023-11-22,2024-01-17,Electronics,493.86,1,Changed mind,Returned,56.0,52,Male,City4,Debit Card,Express,30.67
ORD00009306,PROD00009306,USER00009306,2024-05-02,2024-11-15,Clothing,317.77,4,Not as described,Returned,197.0,55,Male,City91,Gift Card,Standard,27.72
ORD00009309,PROD00009309,USER00009309,2024-05-23,2024-05-30,Home,483.16,3,Not as described,Returned,7.0,57,Female,City60,PayPal,Next-Day,33.54
ORD00009313,PROD00009313,USER00009313,2023-10-25,2023-11-24,Toys,12.81,1,Defective,Returned,30.0,41,Female,City24,PayPal,Next-Day,15.82
ORD00009319,PROD00009319,USER00009319,2024-07-06,2024-07-31,Home,12.91,3,Changed mind,Returned,25.0,18,Male,City31,Gift Card,Next-Day,37.79
ORD00009329,PROD00009329,USER00009329,2023-07-13,2023-08-07,Clothing,99.98,2,Wrong item,Returned,25.0,37,Female,City4,Gift Card,Standard,14.44
ORD00009332,PROD00009332,USER00009332,2023-07-25,2024-05-24,Books,256.62,1,Changed mind,Returned,304.0,46,Male,City56,Credit Card,Express,25.87
ORD00009344,PROD00009344,USER00009344,2023-01-13,2023-06-17,Books,103.0,3,Changed mind,Returned,155.0,64,Male,City37,Debit Card,Standard,22.81
ORD00009347,PROD00009347,USER00009347,2024-02-02,2024-06-02,Books,425.69,2,Defective,Returned,121.0,54,Female,City20,PayPal,Standard,7.18
ORD00009356,PROD00009356,USER00009356,2023-05-26,2024-06-21,Books,238.21,4,Defective,Returned,392.0,18,Female,City67,Gift Card,Express,44.62
ORD00009364,PROD00009364,USER00009364,2024-06-28,2024-08-28,Home,230.9,3,Wrong item,Returned,61.0,34,Female,City15,Debit Card,Standard,0.68
ORD00009365,PROD00009365,USER00009365,2023-12-19,2024-01-12,Home,440.78,1,Changed mind,Returned,24.0,50,Male,City20,PayPal,Standard,3.79
ORD00009370,PROD00009370,USER00009370,2024-09-13,2024-11-01,Home,276.67,4,Changed mind,Returned,49.0,57,Female,City32,Gift Card,Express,22.55
ORD00009372,PROD00009372,USER00009372,2023-09-07,2024-09-29,Books,304.61,3,Changed mind,Returned,388.0,57,Male,City8,Credit Card,Next-Day,2.36
ORD00009375,PROD00009375,USER00009375,2023-04-25,2024-09-29,Toys,72.0,1,Changed mind,Returned,523.0,46,Male,City92,PayPal,Express,30.79
ORD00009380,PROD00009380,USER00009380,2023-09-20,2024-10-14,Clothing,34.0,4,Defective,Returned,390.0,23,Female,City19,Gift Card,Next-Day,38.82
